,symbol,price,market cap,exchange,currency,sector,industry,company_url
1137,CIA,3.6300,3.5600,NYSE,USD,Financial Services,Insurance—Life,https://www.citizensinc.com
1138,CSBR,4.5200,4.4000,NasdaqCM,USD,Healthcare,Biotechnology,https://www.championsoncology.com
1139,CHUC,0.0900,0.0925,Other OTC,USD,Consumer Defensive,Tobacco,https://www.charliesholdings.com
1140,CHT,39.49,39.47,NYSE,USD,Communication Services,Telecom Services,https://www.cht.com.tw
1141,CHTR,350.27,353.12,NasdaqGS,USD,Communication Services,Telecom Services,https://corporate.charter.com
1142,CLDT,10.46,10.26,NYSE,USD,Real Estate,REIT—Hotel & Motel,https://www.chathamlodgingtrust.com
1143,CHEK,1.3200,1.3200,NasdaqCM,USD,Healthcare,Diagnostics & Research,https://www.check-cap.com
1144,CHKP,131.83,131.39,NasdaqGS,USD,Technology,Software—Infrastructure,https://www.checkpoint.com
1145,CKPT,2.0200,2.0500,NasdaqCM,USD,Healthcare,Biotechnology,https://www.checkpointtx.com
1146,CAKE,33.54,33.69,NasdaqGS,USD,Consumer Cyclical,Restaurants,https://www.thecheesecakefactory.com
1147,CMCM,2.5400,2.4270,NYSE,USD,Communication Services,Internet Content & Information,https://www.cmcm.com
1148,CHEF,33.54,33.94,NasdaqGS,USD,Consumer Defensive,Food Distribution,https://www.chefswarehouse.com
1149,CHGG,16.23,16.17,NYSE,USD,Consumer Defensive,Education & Training Services,https://www.chegg.com
1150,CEMI,0.4451,0.4450,NasdaqCM,USD,Healthcare,Diagnostics & Research,https://chembio.com
1151,CHE,548.81,549.74,NYSE,USD,Healthcare,Medical Care Facilities,https://www.chemed.com
1152,CC,28.49,28.74,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.chemours.com
1153,CHMG,40.24,40.15,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.chemungcanal.com
1154,CQP,46.52,47.00,NYSE American,USD,Energy,Oil & Gas Midstream,https://cqpir.cheniere.com
1155,CHMI,5.46,5.51,NYSE,USD,Real Estate,REIT—Mortgage,https://www.chmireit.com
1156,CHIT,0.0000,0.0000,Other OTC,USD,Real Estate,Real Estate—Development,https://www.cherubiminterests.com
1157,CHKR,1.1600,1.1500,Other OTC,USD,Energy,Oil & Gas E&P,https://www.chkgranitewashtrust.com
1158,CPK,130.48,130.34,NYSE,USD,Utilities,Utilities—Regulated Gas,https://www.chpk.com
1159,CHW,5.94,5.89,NasdaqGM,USD,Financial Services,Asset Management,https://www.calamos.com/fundinvestor/closedendfunds/cefund?name=chw#_overview_tab
1160,CHMN,0.0002,0.0002,Other OTC,USD,Basic Materials,Silver,https://www.chestermining.com
1161,CVX,167.65,169.88,NYSE,USD,Energy,Oil & Gas Integrated,https://www.chevron.com
1162,CHWY,35.21,35.17,NYSE,USD,Consumer Cyclical,Internet Retail,https://www.chewy.com
1163,CSSE,1.9900,1.6900,NasdaqGM,USD,Communication Services,Entertainment,https://cssentertainment.com
1164,PLCE,38.25,38.25,NasdaqGS,USD,Consumer Cyclical,Apparel Retail,https://www.childrensplace.com
1165,CIM,5.58,5.60,NYSE,USD,Real Estate,REIT—Mortgage,https://www.chimerareit.com
1166,CMRX,1.2000,1.2100,NasdaqGM,USD,Healthcare,Biotechnology,https://www.chimerix.com
1167,CAAS,4.8900,5.0800,NasdaqCM,USD,Consumer Cyclical,Auto Parts,https://www.caasauto.com
1168,CHGI,0.0007,0.0007,Other OTC,USD,Industrials,Electrical Equipment & Parts,https://www.chinacarboninc.com
1169,CCGY,0.0001,0.0001,Other OTC,USD,Basic Materials,Specialty Chemicals,https://www.chinacleanenergyinc.com
1170,CHNUF,0.0150,0.0150,Other OTC,USD,Consumer Defensive,Education & Training Services,https://www.chinaeducationresources.com
1171,CSHEF,0.0001,0.0001,Other OTC,USD,Consumer Cyclical,Auto Parts,https://www.chinaenterpriseslimited.com
1172,CHN,12.66,12.47,NYSE,USD,Financial Services,Asset Management,https://www.chinafundinc.com
1173,CHGS,0.0000,0.0000,Other OTC,USD,Basic Materials,Building Materials,https://www.gengsheng.com
1174,CGA,4.0600,4.0801,NYSE,USD,Basic Materials,Agricultural Inputs,https://www.cgagri.com
1175,CHHE,0.0950,0.0950,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.chinahealthindustries.com
1176,CJJD,4.1100,3.9300,NasdaqCM,USD,Healthcare,Pharmaceutical Retailers,https://www.jiuzhou-drugstore.com
1177,CMC,46.72,46.69,NYSE,USD,Basic Materials,Steel,https://www.cmc.com
1178,CMFO,0.0012,0.0012,Other OTC,USD,Consumer Defensive,Packaged Foods,https://www.china-marine.cn
1179,CHME,0.0026,0.0026,Other OTC,USD,Healthcare,Medical Distribution,https://www.cmc621.com/cmc/index.php
1180,CHNR,2.3500,2.1900,NasdaqCM,USD,Industrials,Pollution & Treatment Controls,https://www.chnr.net
1181,CNCT,0.0025,0.0025,Other OTC,USD,Financial Services,Shell Companies,https://www.chinateletech.com
1182,CYD,7.51,7.62,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.cyilimited.com
1183,CNET,1.6100,1.6400,NasdaqCM,USD,Communication Services,Advertising Agencies,https://www.zdat.com
1184,CCBC,13.70,13.70,Other OTC,USD,Financial Services,Banks—Regional,https://www.chinocommercialbank.com
1185,IMOS,25.44,24.70,NasdaqGS,USD,Technology,Semiconductors,https://www.chipmos.com
1186,CMG,"1,685.21","1,697.42",NYSE,USD,Consumer Cyclical,Restaurants,https://www.chipotle.com
1187,CHH,118.85,117.59,NYSE,USD,Consumer Cyclical,Lodging,https://www.choicehotels.com
1188,CDXC,1.4500,1.4800,NasdaqCM,USD,Healthcare,Biotechnology,https://www.chromadex.com
1189,CB,196.80,195.99,NYSE,USD,Financial Services,Insurance—Property & Casualty,https://www.chubb.com/us-en
1190,CHD,90.61,89.71,NYSE,USD,Consumer Defensive,Household & Personal Products,https://churchdwight.com
1191,CHDN,253.51,251.21,NasdaqGS,USD,Consumer Cyclical,Gambling,https://www.churchilldownsincorporated.com
1192,CIX,19.07,18.61,NYSE American,USD,Industrials,Security & Protection Services,https://compxinternational.com
1193,CII,17.45,17.48,NYSE,USD,Financial Services,Asset Management,https://www.blackrock.com/investing/products/240242/blackrock-enhanced-capital-and-income-fund-inc-usd-fund
1194,CIBY,"1,850.00","1,850.00",Other OTC,USD,Industrials,Conglomerates,https://ciblinc.com
1195,MBAIF,0.3592,0.3592,Other OTC,USD,Consumer Defensive,Education & Training Services,https://www.cibt.net
1196,CICN,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.ciceroinc.com
1197,CDTX,1.2000,1.1500,NasdaqCM,USD,Healthcare,Biotechnology,https://www.cidara.com
1198,CIEN,50.48,51.86,NYSE,USD,Technology,Communication Equipment,https://www.ciena.com
1199,CI,265.29,265.88,NYSE,USD,Healthcare,Healthcare Plans,https://www.cigna.com
1200,CINF,111.85,111.28,NasdaqGS,USD,Financial Services,Insurance—Property & Casualty,https://www.cinfin.com
1201,CIDM,0.4159,0.4119,NasdaqCM,USD,Communication Services,Entertainment,https://www.cinedigm.com
1202,CNK,15.21,14.35,NYSE,USD,Communication Services,Entertainment,https://ir.cinemark.com
1203,CTAS,451.73,451.74,NasdaqGS,USD,Industrials,Specialty Business Services,https://www.cintas.com
1204,CTO,16.83,16.66,NYSE,USD,Real Estate,REIT—Diversified,https://ctorealtygrowth.com
1205,CIR,29.47,30.05,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.circor.com
1206,CRUS,102.74,102.65,NasdaqGS,USD,Technology,Semiconductors,https://www.cirrus.com
1207,CSCO,51.27,51.82,NasdaqGS,USD,Technology,Communication Equipment,https://www.cisco.com
1208,CNWT,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.cistera.com
1209,CTR,29.48,29.60,NYSE,USD,Financial Services,Asset Management,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=CTR
1210,CTRN,17.66,17.51,NasdaqGS,USD,Consumer Cyclical,Apparel Retail,https://www.cititrends.com
1211,C,45.86,45.77,NYSE,USD,Financial Services,Banks—Diversified,https://www.citigroup.com
1212,CTXR,1.3700,1.3100,NasdaqCM,USD,Healthcare,Biotechnology,https://www.citiuspharma.com
1213,CZBC,12.28,12.28,Other OTC,USD,Financial Services,Banks—Regional,https://www.citizensebank.com
1214,CITZ,35.00,35.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.thecitizensbank.cc
1215,CCVS,15.25,15.25,Other OTC,USD,Financial Services,Banks—Regional,https://www.citizenscommerce.com
1216,CZWI,10.65,10.58,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.ccf.us
1217,CFG,29.07,28.62,NYSE,USD,Financial Services,Banks—Regional,https://www.citizensbank.com
1218,CZFS,86.59,84.00,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.firstcitizensbank.com
1219,CIZN,12.61,12.35,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.thecitizensbankphila.com
1220,CNBL,23.50,23.50,Other OTC,USD,Financial Services,Banks—Regional,https://www.citizensnb.com
1221,CDE,4.1200,4.2200,NYSE,USD,Basic Materials,Gold,https://www.coeur.com
1222,CHCO,88.89,87.92,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.bankatcity.com
1223,CYN,1.1357,1.1400,NasdaqCM,USD,Technology,Software—Application,https://www.cyngn.com
1224,CVEO,20.65,20.72,NYSE,USD,Industrials,Specialty Business Services,https://civeo.com
1225,CIVB,16.91,17.10,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.civb.com
1226,CKX,9.79,9.79,NYSE American,USD,Energy,Oil & Gas E&P,https://www.ckxlands.com
1227,CLIS,0.0000,0.0000,Other OTC,USD,Communication Services,Electronic Gaming & Multimedia,https://clickstream.technology
1228,CLRN,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.clarent.com
1229,CX,5.24,5.25,NYSE,USD,Basic Materials,Building Materials,https://www.cemex.com
1230,CLAR,8.91,8.82,NasdaqGS,USD,Consumer Cyclical,Leisure,https://www.claruscorp.com
1231,CCTC,0.2500,0.2899,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.cleancoaltechnologiesinc.com
1232,CLNE,4.3700,4.3100,NasdaqGS,USD,Energy,Oil & Gas Refining & Marketing,https://www.cleanenergyfuels.com
1233,CPWY,0.0038,0.0025,Other OTC,USD,Technology,Electronic Components,https://www.cleanenergypathways.com
1234,CETY,3.0800,2.3300,NasdaqCM,USD,Industrials,Specialty Industrial Machinery,https://cetyinc.com
1235,CLH,133.94,134.07,NYSE,USD,Industrials,Waste Management,https://www.cleanharbors.com
1236,CLTH,0.0004,0.0004,Other OTC,USD,Basic Materials,Specialty Chemicals,https://www.cleantechbiofuels.net
1237,CCO,1.0400,1.0700,NYSE,USD,Communication Services,Advertising Agencies,https://clearchanneloutdoor.com
1238,EMO,28.35,28.83,NYSE,USD,Financial Services,Asset Management,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=EMO
1239,CLFD,45.28,45.71,NasdaqGM,USD,Technology,Communication Equipment,https://www.seeclearfield.com
1240,CLRO,1.3300,1.3500,NasdaqCM,USD,Technology,Communication Equipment,https://www.clearone.com
1241,CLSD,1.2400,1.2300,NasdaqGM,USD,Healthcare,Biotechnology,https://clearsidebio.com
1242,CLIR,0.9000,0.8100,NasdaqCM,USD,Industrials,Pollution & Treatment Controls,https://www.clearsign.com
1243,CLRI,0.0360,0.0360,Other OTC,USD,Technology,Software—Application,https://www.cleartronic.com
1244,CLW,32.56,31.58,NYSE,USD,Basic Materials,Paper & Paper Products,https://www.clearwaterpaper.com
1245,CWTC,0.0001,0.0001,Other OTC,USD,Communication Services,Telecom Services,https://www.clearwavetelecommunications.com
1246,CWEN,31.70,31.92,NYSE,USD,Utilities,Utilities—Renewable,https://www.clearwayenergy.com
1247,CRGE,1.0600,1.0400,NasdaqGM,USD,Communication Services,Telecom Services,https://www.charge.us
1248,CFTN,0.1106,0.1100,Other OTC,USD,Basic Materials,Other Precious Metals & Mining,https://www.cliftonmining.com
1249,CLPR,5.13,5.38,NYSE,USD,Real Estate,REIT—Residential,https://www.clipperrealty.com
1250,CATI,0.3020,0.3020,Other OTC,USD,Financial Services,Shell Companies,https://www.clonealgo.us
1251,CLX,157.76,157.42,NYSE,USD,Consumer Defensive,Household & Personal Products,https://www.thecloroxcompany.com
1252,GLO,4.9200,4.8900,NYSE American,USD,Financial Services,Asset Management,https://www.cloughglobal.com/closed-end-funds/overview/glo
1253,CLPS,1.1300,1.1500,NasdaqGM,USD,Technology,Information Technology Services,https://www.clpsglobal.com
1254,CLSH,0.0499,0.0550,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.clsholdingsinc.com
1255,CME,195.10,195.19,NasdaqGS,USD,Financial Services,Financial Data & Stock Exchanges,https://www.cmegroup.com
1256,CMGO,0.0027,0.0026,Other OTC,USD,Communication Services,Advertising Agencies,https://www.cmgholdingsinc.com
1257,CMS,62.31,62.12,NYSE,USD,Utilities,Utilities—Regulated Electric,https://www.cmsenergy.com
1258,CNBN,15.49,15.49,Other OTC,USD,Financial Services,Banks—Regional,https://www.cnbil.com
1259,CCNE,17.86,17.86,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.cnbbank.bank
1260,CNF,2.6900,2.6400,NYSE,USD,Financial Services,Mortgage Finance,https://www.cashchina.cn
1261,CNX,15.96,16.34,NYSE,USD,Energy,Oil & Gas E&P,https://www.cnx.com
1262,CCNB,9.94,9.94,Other OTC,USD,Financial Services,Banks—Regional,https://www.myccnb.com
1263,KO,62.84,62.80,NYSE,USD,Consumer Defensive,Beverages—Non-Alcoholic,https://www.coca-colacompany.com
1264,CCEP,58.74,58.62,NasdaqGS,USD,Consumer Defensive,Beverages—Non-Alcoholic,https://www.cocacolaep.com
1265,COCP,1.9300,1.9400,NasdaqCM,USD,Healthcare,Biotechnology,https://www.cocrystalpharma.com
1266,CODA,7.61,7.55,NasdaqCM,USD,Industrials,Aerospace & Defense,https://www.codaoctopusgroup.com
1267,CGAC,0.0003,0.0002,Other OTC,USD,Consumer Cyclical,Apparel Manufacturing,https://www.codegreenapparelcorp.com
1268,CDRBQ,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.coderebel.com
1269,CDXS,4.0700,3.9300,NasdaqGS,USD,Healthcare,Biotechnology,https://www.codexis.com
1270,CVLY,20.68,20.55,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.peoplesbanknet.com
1271,CDAB,10.79,10.79,Other OTC,USD,Financial Services,Banks—Regional,https://www.bankcda.com
1272,JVA,1.9000,1.7100,NasdaqCM,USD,Consumer Defensive,Packaged Foods,https://coffeeholding.com
1273,COFE,0.0350,0.0350,Other OTC,USD,Consumer Cyclical,Restaurants,https://www.cafeholdingsinc.com
1274,CGEAF,47.27,47.27,Other OTC,USD,Communication Services,Telecom Services,https://corpo.cogeco.com/cca/en
1275,CCOI,64.66,64.06,NasdaqGS,USD,Communication Services,Telecom Services,https://www.cogentco.com
1276,CGNX,47.19,47.80,NasdaqGS,USD,Technology,Scientific & Technical Instruments,https://www.cognex.com
1277,CTSH,60.42,60.66,NasdaqGS,USD,Technology,Information Technology Services,https://www.cognizant.com
1278,CWBR,1.8400,1.7368,NasdaqCM,USD,Healthcare,Biotechnology,https://www.cohbar.com
1279,COHR,32.98,36.69,NYSE,USD,Technology,Scientific & Technical Instruments,https://www.ii-vi.com
1280,CHRS,7.66,7.68,NasdaqGM,USD,Healthcare,Biotechnology,https://www.coherus.com
1281,CHK,75.28,76.72,NasdaqGS,USD,Energy,Oil & Gas E&P,https://www.chk.com
1282,COHU,35.66,35.64,NasdaqGS,USD,Technology,Semiconductor Equipment & Materials,https://www.cohu.com
1283,CTBG,0.0003,0.0003,Other OTC,USD,Energy,Oil & Gas Equipment & Services,https://www.coiltubingtechnology.com
1284,CCTL,0.0003,0.0003,Other OTC,USD,Financial Services,Capital Markets,https://www.coincitadel.net
1285,CL,75.68,75.36,NYSE,USD,Consumer Defensive,Household & Personal Products,https://www.colgatepalmolive.com
1286,COLL,23.49,23.50,NasdaqGS,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.collegiumpharma.com
1287,CIGI,102.53,101.10,NasdaqGS,USD,Real Estate,Real Estate Services,https://www.colliers.com
1288,CLGN,7.10,7.32,NasdaqGM,USD,Healthcare,Biotechnology,https://www.collplant.com
1289,CBAN,9.59,9.54,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.colonybank.com
1290,COLB,21.76,20.55,NasdaqGS,USD,Financial,Savings & Loans,https://www.columbiabankingsystem.com
1291,CLBK,17.91,17.73,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.columbiabankonline.com
1292,COLM,88.39,89.53,NasdaqGS,USD,Consumer Cyclical,Apparel Manufacturing,https://www.columbia.com
1293,CMCO,33.80,34.35,NasdaqGS,USD,Industrials,Farm & Heavy Construction Machinery,https://www.columbusmckinnon.com
1294,CGUD,0.0016,0.0016,Other OTC,USD,Technology,Software—Application,https://www.com-guard.com
1295,CMCSA,37.69,37.92,NasdaqGS,USD,Communication Services,Telecom Services,https://corporate.comcast.com
1296,CMPY,0.0060,0.0060,Other OTC,USD,Technology,Information Technology Services,https://www.comepaygroup.com
1297,CMA,41.28,39.92,NYSE,USD,Financial Services,Banks—Regional,https://www.comerica.com
1298,COCM,0.0000,0.0000,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.comertoncorp.com
1299,CMU,3.2400,3.2400,NYSE,USD,Financial Services,Asset Management,https://www.mfs.com/en-us/individual-investor/product-strategies/closed-end-funds/CMU-mfs-high-yield-municipal-trust.html#tab-overview
1300,FIX,129.31,131.62,NYSE,USD,Industrials,Engineering & Construction,https://www.comfortsystemsusa.com
1301,CBWA,10.00,9.66,Other OTC,USD,Financial Services,Banks—Regional,https://www.commencementbank.com
1302,CBSH,56.35,57.12,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.commercebank.com
1303,CGCO,0.0000,0.0000,Other OTC,USD,Basic Materials,Gold,https://www.commercegroupcorp.com
1304,CWBK,30.65,31.18,Other OTC,USD,Financial Services,Banks—Regional,https://www.cwbk.com
1305,CFST,58.06,58.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.fresnofirstbank.com
1306,CNUN,75.00,75.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.vcnbfamily.com
1307,CBU,49.15,49.43,NYSE,USD,Financial Services,Banks—Regional,https://cbna.com
1308,CTYP,6.60,6.60,Other OTC,USD,Financial Services,Banks—Regional,https://www.marioncenterbank.com
1309,ALBY,16.20,16.20,Other OTC,USD,Financial Services,Banks—Regional,https://www.abtgold.com
1310,CFGW,29.86,29.86,Other OTC,USD,Financial Services,Banks—Regional,https://wheatland.bank
1311,CFOK,6.36,6.36,Other OTC,USD,Financial Services,Banks—Regional,https://www.c1stbank.com
1312,CYH,4.8800,4.8500,NYSE,USD,Healthcare,Medical Care Facilities,https://www.chs.net
1313,CHCT,36.31,35.97,NYSE,USD,Real Estate,REIT—Healthcare Facilities,https://www.chct.reit
1314,CMHF,18.10,18.10,Other OTC,USD,Financial Services,Banks—Regional,https://www.communityheritageinc.com
1315,CIBN,15.00,15.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.ffcb.com
1316,CTBI,37.24,37.32,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.ctbi.com
1317,CWBC,12.55,12.77,NasdaqGM,USD,Financial Services,Banks—Regional,https://www.communitywest.com
1318,CVLT,58.45,57.29,NasdaqGS,USD,Technology,Software—Application,https://www.commvault.com
1319,CODI,18.67,18.60,NYSE,USD,Industrials,Conglomerates,https://compassdiversified.com
1320,CPG,7.41,7.55,NYSE,USD,Energy,Oil & Gas E&P,https://www.crescentpointenergy.com
1321,CXH,7.44,7.44,NYSE,USD,Financial Services,Asset Management,https://www.mfs.com/en-us/individual-investor/product-strategies/closed-end-funds/CXH-mfs-investment-grade-municipal-trust.html#tab-overview
1322,CMP,31.49,32.02,NYSE,USD,Basic Materials,Other Industrial Metals & Mining,https://www.compassminerals.com
1323,CGEN,0.6553,0.6580,NasdaqGM,USD,Healthcare,Biotechnology,https://cgen.com
1324,CPSI,30.65,30.30,NasdaqGS,USD,Healthcare,Health Information Services,https://www.cpsi.com
1325,CTG,7.17,7.09,NasdaqGS,USD,Technology,Information Technology Services,https://www.ctg.com
1326,SCOR,1.1800,1.1200,NasdaqGS,USD,Communication Services,Internet Content & Information,https://www.comscore.com
